Date,Oil,Coal,Gas,Elec,GSCI,VIX,STOXX,AAA,BAA,Diff_BAA_AAA,ECB_Spot_3M,eua07,eua08,eua09,eua10,eua11,eua12,eua13,eua14,eua15,eua16,eua17,eua18,eua19,eua20,eua21,eua22,eua2007_vol1,eua2007_vol2,eua2007_out,eua2008_vol1,eua2008_vol2,eua2008_out,eua2009_vol1,eua2009_vol2,eua2009_out,eua2010_vol1,eua2010_vol2,eua2010_out,eua2011_vol1,eua2011_vol2,eua2011_out,eua2012_vol1,eua2012_vol2,eua2012_out,eua2013_vol1,eua2013_vol2,eua2013_out,eua2014_vol1,eua2014_vol2,eua2014_out,eua2015_vol1,eua2015_vol2,eua2015_out,eua2016_vol1,eua2016_vol2,eua2016_out,eua2017_vol1,eua2017_vol2,eua2017_out,eua2018_vol1,eua2018_vol2,eua2018_out,eua2019_vol1,eua2019_vol2,eua2019_out,eua2020_vol1,eua2020_vol2,eua2020_out,eua2021_vol1,eua2021_vol2,eua2021_out,eua2022_vol1,eua2022_vol2,eua2022_out
20201215,50.76,65.8,17.225,46.2,398.3588,22.89,392.84,2.31,3.18,0.87,-0.671771,,,,,,,,,,,,,,,32.18,32.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23868,23868,499723,3101,3101,151018
20201216,51.08,65.6,16.381,46.69,400.1288,22.5,396.08,2.27,3.17,0.9,-0.646973,,,,,,,,,,,,,,,31.78,32.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24029,24029,497948,2302,2302,151266
20201217,51.5,65.65,15.941,45.1,404.5111,21.93,397.28,2.28,3.17,0.89,-0.651735,,,,,,,,,,,,,,,31.96,32.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24613,24613,496225,1289,1289,150955
20201218,52.26,66,15.886,43.55,408.0172,21.57,395.9,2.32,3.19,0.87,-0.641652,,,,,,,,,,,,,,,31.1,31.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14846,14846,495058,1553,1553,151042
20201221,50.91,66.1,16.795,44.46,402.1773,25.16,386.69,2.28,3.18,0.9,-0.674081,,,,,,,,,,,,,,,30.89,31.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22094,22094,493217,841,841,150767
20201222,50.08,66.1,17.636,44.26,398.6854,24.23,391.25,2.23,3.15,0.92,-0.663766,,,,,,,,,,,,,,,31.15,31.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11711,11711,492224,689,689,150869
20201223,51.2,66.05,17.507,44.03,404.5395,23.31,395.49,2.28,3.2,0.92,-0.662166,,,,,,,,,,,,,,,31.92,32.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8541,8541,492133,427,427,150859
20201224,51.29,66.1,17.649,44.03,404.6696,21.53,395.98,2.26,3.17,0.91,,,,,,,,,,,,,,,,32.19,32.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3407,3407,492359,419,419,150853
20201225,51.29,66.1,17.649,,404.6696,21.53,395.98,2.26,3.17,0.91,,,,,,,,,,,,,,,,32.19,32.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3407,3407,492359,419,419,150853
20201228,50.86,71.65,19.152,43.75,401.8305,21.7,398.58,2.25,3.16,0.91,-0.671265,,,,,,,,,,,,,,,33.44,33.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8046,8046,492427,129,129,150827
20201229,51.09,70,18.774,44.11,404.6822,23.08,401.61,2.25,3.16,0.91,-0.682903,,,,,,,,,,,,,,,33.02,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9514,9514,491700,363,363,150827
20201230,51.34,69.4,19.001,44.19,407.8278,22.77,400.25,2.22,3.13,0.91,-0.674326,,,,,,,,,,,,,,,32.19,32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10507,10507,491169,1276,1276,150540
20201231,51.8,69,19.123,54.88,409.458,22.75,399.03,2.23,3.11,0.88,,,,,,,,,,,,,,,,32.72,32.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5308,5308,490690,152,152,150517
20210101,51.8,69,19.123,,409.458,22.75,399.03,2.23,3.11,0.88,,,,,,,,,,,,,,,,32.72,32.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5308,5308,490690,152,152,150517
20210104,51.09,69.3,19.844,53.01,408.0531,26.97,401.69,2.28,3.12,0.84,-0.5986,,,,,,,,,,,,,,,33.69,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19305,19305,492100,1250,1250,151225
20210105,53.6,64.9,18.007,49.54,420.6333,25.34,400.94,2.28,3.19,0.91,-0.609113,,,,,,,,,,,,,,,32.96,33.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19369,19369,491970,1282,1282,152046
20210106,54.3,64.25,17.564,50.15,422.704,25.07,406.41,2.36,3.31,0.95,-0.611325,,,,,,,,,,,,,,,33.63,33.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17364,17364,493675,432,432,152099
20210107,54.38,66.6,19.303,53.14,423.3529,22.37,408.49,2.46,3.31,0.85,-0.612033,,,,,,,,,,,,,,,34.76,34.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22691,22691,491577,1168,1168,152188
20210108,55.99,68.5,20.118,55.71,427.5555,21.56,411.17,2.48,3.32,0.84,-0.600648,,,,,,,,,,,,,,,34.92,35.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20905,20905,491784,1596,1596,152702
20210111,55.66,68.5,22.124,56.84,426.016,24.08,408.41,2.48,3.3,0.82,-0.599204,,,,,,,,,,,,,,,34.53,34.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15235,15235,490793,1100,1100,153042
20210112,56.58,70.5,26.155,59.54,433.548,23.33,408.61,2.5,3.31,0.81,-0.579578,,,,,,,,,,,,,,,34.66,34.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25730,25730,489331,1311,1311,153527
20210113,56.06,70.15,21.5,55.5,433.3304,22.21,409.07,2.43,3.23,0.8,-0.571448,,,,,,,,,,,,,,,33.65,33.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27135,27135,487314,1991,1991,154609
20210114,56.42,69.9,21.333,54.34,436.9405,23.25,412,2.54,3.27,0.73,-0.560789,,,,,,,,,,,,,,,33.53,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22866,22866,485122,1621,1621,155667
20210115,55.1,68.6,20.2,51.95,431.7415,24.34,407.85,2.46,3.24,0.78,-0.56938,,,,,,,,,,,,,,,31.74,31.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32229,32229,485787,1753,1753,156201
20210118,54.75,67.25,19.026,51.07,431.7415,24.34,408.68,2.46,3.24,0.78,-0.576441,,,,,,,,,,,,,,,31.62,31.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22728,22728,484931,1211,1211,156344
20210119,55.9,67.5,20.327,50.9,432.328,23.24,407.92,2.44,3.21,0.77,-0.578353,,,,,,,,,,,,,,,33.09,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25218,25218,485243,1136,1136,156591
20210120,56.08,67.5,20.26,51.56,433.6567,21.58,410.84,2.45,3.21,0.76,-0.575875,,,,,,,,,,,,,,,32.91,33.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19674,19674,485186,703,703,156870
20210121,56.1,67.55,20.063,52.41,433.3612,21.32,410.89,2.53,3.24,0.71,-0.567891,,,,,,,,,,,,,,,34.11,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21925,21925,482995,832,832,157348
20210122,55.41,67.5,21.483,53.04,427.4073,21.91,408.54,2.51,3.24,0.73,-0.557089,,,,,,,,,,,,,,,34.24,34.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16725,16725,482237,1394,1394,157521
20210125,55.88,67.45,20.162,53.16,431.4919,23.19,405.13,2.49,3.2,0.71,-0.567028,,,,,,,,,,,,,,,33.16,33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22721,22721,479990,1720,1720,158811
20210126,55.91,67.65,19.509,53.2,433.836,23.02,407.7,2.47,3.21,0.74,-0.568459,,,,,,,,,,,,,,,33.35,33.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21859,21859,476936,1265,1265,158757
20210127,55.81,67.7,19.701,53.1,433.3097,37.21,402.98,2.42,3.2,0.78,-0.564341,,,,,,,,,,,,,,,33.28,33.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24874,24874,476667,614,614,158974
20210128,55.53,67.8,20.908,53.19,430.5459,30.21,403.39,2.48,3.24,0.76,-0.56354,,,,,,,,,,,,,,,33.95,34.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20572,20572,474718,1056,1056,159438
20210129,55.88,67.8,19.819,53.23,430.9947,33.09,395.85,2.51,3.28,0.77,-0.569004,,,,,,,,,,,,,,,32.95,33.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25425,25425,472526,1384,1384,160271
20210201,56.35,65.6,18.139,49.26,437.2843,30.24,400.77,2.53,3.28,0.75,-0.569261,,,,,,,,,,,,,,,32.85,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25781,25781,469986,618,618,160687
20210202,57.46,65.4,18.251,49.29,441.0014,25.56,405.92,2.58,3.3,0.72,-0.568245,,,,,,,,,,,,,,,34.97,35.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37713,37713,472661,1044,1044,161177
20210203,58.46,63.75,17.854,48.41,445.6187,22.91,407.27,2.64,3.32,0.68,-0.572592,,,,,,,,,,,,,,,37.43,37.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50384,50384,472077,2589,2589,161875
20210204,58.84,65,18.12,49.29,447.2451,21.77,409.54,2.61,3.34,0.73,-0.57124,,,,,,,,,,,,,,,37.27,37.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34498,34498,472964,1377,1377,162636
20210205,59.34,66.45,18.38,51.63,450.6114,20.87,409.54,2.63,3.37,0.74,-0.567439,,,,,,,,,,,,,,,38.2,38.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32162,32162,474391,1075,1075,163418
20210208,60.56,68.25,20.179,55.7,457.7299,21.24,410.78,2.61,3.33,0.72,-0.572719,,,,,,,,,,,,,,,38.61,38.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27552,27552,475208,2096,2096,164742
20210209,61.09,68.6,19.045,55.63,459.6474,21.63,410.42,2.6,3.33,0.73,-0.575076,,,,,,,,,,,,,,,38.26,38.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36918,36918,465943,2047,2047,165330
20210210,61.47,68,18.558,54.83,459.4874,21.99,409.47,2.58,3.31,0.73,-0.572835,,,,,,,,,,,,,,,39.33,39.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38793,38793,458274,3233,3233,166856
20210211,61.14,67.35,17.373,53.87,458.7431,21.25,411.35,2.6,3.34,0.74,-0.566535,,,,,,,,,,,,,,,38.76,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55640,55640,445935,12716,12716,168269
20210212,62.43,67,17.618,53.31,463.95,19.97,414,2.65,3.39,0.74,-0.56874,,,,,,,,,,,,,,,40.02,40.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46084,46084,445991,7623,7623,171259
20210215,63.3,65.3,16.54,49.97,463.95,19.97,419.47,2.65,3.39,0.74,-0.564217,,,,,,,,,,,,,,,39.52,39.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30681,30681,447504,3764,3764,173845
20210216,63.35,65.6,16.715,49.21,470.2727,21.46,419.2,2.72,3.45,0.73,-0.561285,,,,,,,,,,,,,,,38.86,39.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43857,43857,437154,5752,5752,176867
20210217,64.34,65.35,16.54,48.95,473.1511,21.5,416.1,2.66,3.42,0.76,-0.550395,,,,,,,,,,,,,,,38.09,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34277,34277,430827,3988,3988,179457
20210218,63.93,65.55,17.329,49.56,472.778,22.49,412.7,2.7,3.42,0.72,-0.528043,,,,,,,,,,,,,,,38.32,38.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31939,31939,427323,2297,2297,179738
20210219,62.91,65.95,16.554,49.42,470.0881,22.05,414.88,2.76,3.48,0.72,-0.535287,,,,,,,,,,,,,,,37.4,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24613,24613,427428,3889,3889,181992
20210222,65.24,65.95,15.96,48.6,480.9005,23.45,413.06,2.81,3.53,0.72,-0.557816,,,,,,,,,,,,,,,37.96,38.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34484,34484,427941,1029,1029,182052
20210223,65.37,65.9,16.248,48.67,481.1604,23.11,411.32,2.88,3.57,0.69,-0.559209,,,,,,,,,,,,,,,38.67,38.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26548,26548,428351,2291,2291,182218
20210224,67.04,65.7,16.381,49.04,489.3025,21.34,413.21,2.92,3.6,0.68,-0.552791,,,,,,,,,,,,,,,39.15,39.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21702,21702,429716,354,354,182349
20210225,66.88,65.8,15.935,48.83,488.6704,28.89,411.73,2.96,3.66,0.7,-0.536198,,,,,,,,,,,,,,,38.26,38.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23309,23309,430501,1095,1095,182509
20210226,66.13,66.15,15.694,48.91,476.9869,27.95,404.99,2.86,3.56,0.7,-0.536043,,,,,,,,,,,,,,,37.28,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27103,27103,430536,4426,4426,184842
20210301,63.69,65.4,16.082,42.5,472.6244,23.35,412.44,2.85,3.58,0.73,-0.540325,,,,,,,,,,,,,,,37.13,37.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20942,20942,431673,2671,2671,186306
20210302,62.7,66.15,15.869,42.75,471.9639,24.1,413.23,2.88,3.57,0.69,-0.558158,,,,,,,,,,,,,,,38.35,38.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26155,26155,433510,3334,3334,188548
20210303,64.07,65.7,15.527,42.35,474.61,26.67,413.42,2.94,3.61,0.67,-0.558269,,,,,,,,,,,,,,,37.47,37.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24897,24897,435178,2719,2719,189601
20210304,66.74,65.2,15.932,42.39,481.3498,28.57,411.91,3,3.67,0.67,-0.567165,,,,,,,,,,,,,,,38.16,38.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31664,31664,434570,2103,2103,190273
20210305,69.36,65.25,16.367,43.23,491.4321,24.66,408.68,2.97,3.69,0.72,-0.563403,,,,,,,,,,,,,,,39.02,39.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28974,28974,435266,1695,1695,191222
20210308,68.24,65.5,16.151,42.35,487.6244,25.47,417.25,3,3.73,0.73,-0.5665,,,,,,,,,,,,,,,39.13,39.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21702,21702,436053,3133,3133,192563
20210309,67.52,66,16.925,43.19,484.8667,24.03,420.41,2.98,3.71,0.73,-0.561784,,,,,,,,,,,,,,,40.65,40.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37075,37075,437009,1612,1612,193697
20210310,67.9,65.8,17.632,44.76,485.4575,22.56,422.11,2.99,3.7,0.71,-0.571322,,,,,,,,,,,,,,,41.54,41.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39051,39051,437583,7580,7580,189049
20210311,69.63,65.8,18.127,45.98,493.4123,21.91,424.17,3.02,3.72,0.7,-0.560106,,,,,,,,,,,,,,,41.93,42.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46037,46037,437004,9369,9369,191863
20210312,69.22,66.05,18.448,46.51,492.216,20.69,423.08,3.13,3.83,0.7,-0.565697,,,,,,,,,,,,,,,42.85,43.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27844,27844,437639,3023,3023,192475
20210315,68.88,66.35,17.932,47.58,491.9051,20.03,423.08,3.1,3.8,0.7,-0.566348,,,,,,,,,,,,,,,42.39,42.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39349,39349,443480,8300,8300,195789
20210316,68.39,66.3,17.658,47.11,490.1803,19.79,426.82,3.12,3.81,0.69,-0.571585,,,,,,,,,,,,,,,41.6,41.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40969,40969,444928,12129,12129,203071
20210317,68,67.55,17.972,48.62,488.6057,19.23,424.91,3.17,3.86,0.69,-0.576105,,,,,,,,,,,,,,,42.99,43.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37667,37667,449616,5373,5373,204128
20210318,63.28,68.1,17.761,48.65,469.2841,21.58,426.59,3.19,3.88,0.69,-0.57837,,,,,,,,,,,,,,,42.4,42.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34122,34122,453331,8891,8891,205914
20210319,64.53,68.45,17.266,47.99,475.1012,20.95,423.35,3.13,3.84,0.71,-0.57782,,,,,,,,,,,,,,,41.97,42.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27038,27038,455883,2717,2717,206937
20210322,64.62,68.5,18.046,47.74,475.6318,18.88,424.17,3.07,3.77,0.7,-0.585329,,,,,,,,,,,,,,,42.84,43.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25823,25823,457890,1083,1083,207227
20210323,60.79,68.5,18.39,47.8,461.3901,20.3,423.31,3.03,3.74,0.71,-0.585772,,,,,,,,,,,,,,,41.43,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47388,47388,446752,3180,3180,208276
20210324,64.41,68.5,18.589,47.23,474.2248,21.2,423.39,3,3.72,0.72,-0.58297,,,,,,,,,,,,,,,41.6,41.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33969,33969,445932,3076,3076,209087
20210325,61.95,68.5,18.367,47.59,462.2976,19.81,423.08,3.02,3.74,0.72,-0.588486,,,,,,,,,,,,,,,40.35,40.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45024,45024,444274,3477,3477,210185
20210326,64.57,68.5,18.699,47.9,474.0144,18.86,426.93,3.06,3.76,0.7,-0.57975,,,,,,,,,,,,,,,41.73,42.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24199,24199,443436,2271,2271,211075
20210329,64.98,70.6,18.443,47.82,474.5763,20.74,427.61,3.08,3.81,0.73,-0.591482,,,,,,,,,,,,,,,41.85,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20248,20248,445232,1124,1124,211680
20210330,64.14,70,18.804,47.81,468.9647,19.61,430.65,3.04,3.77,0.73,-0.593965,,,,,,,,,,,,,,,42.05,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26180,26180,445839,3400,3400,213992
20210331,63.54,70.05,18.994,47.29,467.414,19.4,429.6,3.04,3.77,0.73,-0.602878,,,,,,,,,,,,,,,42.55,42.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18133,18133,446907,1297,1297,214237
20210401,64.86,70.2,19.172,47.76,474.0237,17.33,432.22,2.91,3.67,0.76,-0.605571,,,,,,,,,,,,,,,42.47,42.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17082,17082,447921,1006,1006,214225
20210402,64.86,70.2,19.172,,474.0237,17.33,432.22,2.91,3.67,0.76,,,,,,,,,,,,,,,,42.47,42.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17082,17082,447921,1006,1006,214225
20210405,62.15,70.2,19.172,,464.3321,17.91,432.22,2.94,3.66,0.72,,,,,,,,,,,,,,,,42.47,42.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17082,17082,447921,1006,1006,214225
20210406,62.74,70.3,19.781,48.42,468.5741,18.12,435.26,2.92,3.62,0.7,-0.599071,,,,,,,,,,,,,,,44.24,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29166,29166,451256,2106,2106,214987
20210407,63.16,68.8,19.287,48.17,469.9511,17.16,434.32,2.96,3.64,0.68,-0.596787,,,,,,,,,,,,,,,43.86,44.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24146,24146,451532,1336,1336,215383
20210408,63.2,67.2,18.991,48.24,472.6627,16.95,436.86,2.93,3.62,0.69,-0.601347,,,,,,,,,,,,,,,43.48,43.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30530,30530,442919,1674,1674,214763
20210409,62.95,67.55,18.938,50.06,471.1558,16.69,437.23,2.92,3.63,0.71,-0.598117,,,,,,,,,,,,,,,43.64,44.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17457,17457,443565,1431,1431,215402
20210412,63.28,68.35,19.65,52.06,470.3802,16.91,435.24,2.93,3.64,0.71,-0.597204,,,,,,,,,,,,,,,44.48,44.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22158,22158,443734,3550,3550,217223
20210413,63.67,68.85,19.512,52.25,473.6899,16.65,435.75,2.89,3.61,0.72,-0.600732,,,,,,,,,,,,,,,43.85,44.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23136,23136,444513,2314,2314,216887
20210414,66.58,69.15,19.682,52.08,487.5174,16.99,436.57,2.9,3.62,0.72,-0.601319,,,,,,,,,,,,,,,43.82,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23008,23008,444017,2345,2345,217087
20210415,66.94,70.2,20.26,53.29,490.153,16.57,438.55,2.78,3.51,0.73,-0.594711,,,,,,,,,,,,,,,44.16,44.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18921,18921,444192,1504,1504,217525
20210416,66.77,71.6,20.538,54.31,488.7238,16.25,442.49,2.85,3.56,0.71,-0.591576,,,,,,,,,,,,,,,44.42,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21213,21213,446004,2355,2355,218409
20210419,67.05,71.5,20.941,53.45,490.5797,17.29,442.18,2.9,3.6,0.7,-0.594887,,,,,,,,,,,,,,,44.35,44.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25097,25097,448441,2547,2547,220074
20210420,66.57,71.5,21.066,53.79,489.3232,18.68,433.8,2.87,3.58,0.71,-0.596067,,,,,,,,,,,,,,,44.89,45.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30806,30806,448140,1300,1300,219876
20210421,65.32,71.5,21.109,53.93,487.185,17.5,436.64,2.87,3.58,0.71,-0.595305,,,,,,,,,,,,,,,45.91,46.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38579,38579,450505,2400,2400,220533
20210422,65.4,71.8,21.368,54.81,490.2596,18.71,439.63,2.86,3.56,0.7,-0.598667,,,,,,,,,,,,,,,47.09,47.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38214,38214,452812,2027,2027,221669
20210423,66.11,71.8,20.046,54.84,494.1003,17.33,439.04,2.88,3.57,0.69,-0.597146,,,,,,,,,,,,,,,46.95,47.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32007,32007,455240,2563,2563,222720
20210426,65.65,71.7,20.001,54.03,497.8141,17.64,440.2,2.87,3.56,0.69,-0.5954,,,,,,,,,,,,,,,47.2,47.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24335,24335,456544,1675,1675,223456
20210427,66.42,71.85,21.403,54.16,501.9607,17.56,439.85,2.91,3.6,0.69,-0.595684,,,,,,,,,,,,,,,47.3,47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28971,28971,457761,1364,1364,223729
20210428,67.27,71.75,21.554,54.18,504.916,17.28,439.92,2.92,3.61,0.69,-0.583907,,,,,,,,,,,,,,,47.79,48.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32443,32443,453687,7194,7194,227512
20210429,68.56,71.9,22.501,54.26,508.6537,17.61,438.77,2.92,3.62,0.7,-0.574667,,,,,,,,,,,,,,,48.02,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23546,23546,455277,2959,2959,228136
20210430,67.25,71.9,23.285,54.87,505.8542,18.61,437.39,2.94,3.61,0.67,-0.586075,,,,,,,,,,,,,,,48.84,49.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32302,32302,461349,7704,7704,228033
20210503,67.56,78.65,23.813,52.94,509.6251,18.31,439.92,2.92,3.59,0.67,-0.596864,,,,,,,,,,,,,,,49.42,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12704,12704,461123,704,704,228088
20210504,68.88,78.5,23.048,52.41,516.5219,19.48,433.65,2.9,3.58,0.68,-0.597798,,,,,,,,,,,,,,,48.61,49.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29286,29286,462052,3352,3352,228782
20210505,68.96,80.05,23.962,53.22,519.2053,19.15,441.55,2.89,3.57,0.68,-0.594542,,,,,,,,,,,,,,,49.45,49.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30861,30861,454938,9528,9528,227942
